root_entity,hop,src_tx_hash,src_address,src_value,dest_tx_hash,dest_address,dest_value,output_index,epoch_no,block_time,is_shelley,stake_address_id,stake_address_view
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q9s4xxjlgrkm7fvw0tmjz4muen7ruxsc0xgp3qxxdtn0r6v3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msmqf2u4,1616845299,0,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q9s4xxjlgrkm7fvw0tmjz4muen7ruxsc0xgp3qxxdtn0r6v3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msmqf2u4,1616845299,0,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q8ppdxugneu6yu3cnutfct4700y2y44c9pq2hrez4303dkv3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msk3phfr,1052945000,11,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q8ppdxugneu6yu3cnutfct4700y2y44c9pq2hrez4303dkv3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msk3phfr,1052945000,11,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q8lz3e996t40pm8wj5t66dt3r9a25slhagarg7mqf3dcl7v3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6mss80g4r,402374508,12,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q8lz3e996t40pm8wj5t66dt3r9a25slhagarg7mqf3dcl7v3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6mss80g4r,402374508,12,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q94xmg3c0fjtxhunuakanvvmec99c7c7rhxm4e6gufkavky3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6mswzdxd9,325000000,10,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q94xmg3c0fjtxhunuakanvvmec99c7c7rhxm4e6gufkavky3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6mswzdxd9,325000000,10,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q926tmw74dtkzeqzgt0rycvydcrtn7p5df0zgp9jecmam2y3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6ms80tmwz,231000000,5,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q926tmw74dtkzeqzgt0rycvydcrtn7p5df0zgp9jecmam2y3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6ms80tmwz,231000000,5,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q88ggwp6003y262esdnztqudz48pergytckk76x3sz9ayg53lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6ms35cgr8,221025233,2,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1q88ggwp6003y262esdnztqudz48pergytckk76x3sz9ayg53lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6ms35cgr8,221025233,2,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,3a24f58275bd89880e42120c76ea927f36e42a77ace9b94316b8604f3f0326ce,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,7764000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1qxmw9zel25h88zsamkwthau3n54gyypfxqfzgqg5v6lh0ly3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msnm2tzl,210000000,3,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
EMURGO,5,ec5ab5aac5d0df36be28ec507cb1895f8a5a1c9826d038d780e460674ea84991,DdzFFzCqrhsjUTeHeFXRzFqRSybB44mXQSSMX5E6cU9v1P1MCsZx8T3nSnizrzwy38dN1JA8ZeQgvsWBTH1uKU8Vrkapyhvn8fLEN8NM,19843000000,48695c1092d0e465a3d32ee9fb5b799c8d93a725e76a45badf01af7a2446389e,addr1qxmw9zel25h88zsamkwthau3n54gyypfxqfzgqg5v6lh0ly3lgyx6nj6a6nhxz6kfl6rwv8467c4gvv3mvetp9tyf6msnm2tzl,210000000,3,208,2020-07-30 04:33:11+00,t,4543,stake1uxgl5zrdfedwafmnpdtylaphxr6a0v25xxgakv4sj4jyadcsg2vj0
