root_entity,hop,src_tx_hash,src_address,src_value,dest_tx_hash,dest_address,dest_value,output_index,epoch_no,block_time,is_shelley,stake_address_id,stake_address_view
IOG,4,0c612a22aa1a5035eb0db909843d6269de5f8f93338c21d1425bc6387d9bf93b,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,1999998135955,8613044d5498f89f5d465e5602352fafbbbd76b72790b99d487baf4347628226,addr1q8d0v4lwj0qtwh09dexc9zqz6uelg8ee5pe2tdj0q9rakg4fasqf2x0ahnqha3mx0pup70gzd4tj6q2yywup73tapycqyqar2v,295198741087,11,213,2020-08-28 08:18:00+00,t,76423,stake1ux57cqy4r87mest7can8s7ql85px64edq9zz8wqlg47sjvqguquke
IOG,4,56ce45aad517d881e249920241dab7440d23adf7e106133d9544d1a2056553ba,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,92753703015,7fd87104fc1766c58c777eb51f8964efbab92c8b76a095f19fded9208bd5d9b0,addr1q94zrk5w9nfjwzg5ufe0vmd5gj3e8em6hc6ktfpyrcjyf94ry40pfhp6lg2zv0ag7vfnyvl5t4rsj3zletwm0tdrtmqq8rqjq9,15562121300,13,213,2020-08-28 08:56:28+00,t,76454,stake1ux3j2hs5msa059px8750xyejx06963cfg30u4hdh4k34asq8ndhk5
IOG,4,0b84004a884e23fc7ad7ff65bbf378b823940b2ab88f24ac31044b2d937e634c,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,82756508026,7fd87104fc1766c58c777eb51f8964efbab92c8b76a095f19fded9208bd5d9b0,addr1q94zrk5w9nfjwzg5ufe0vmd5gj3e8em6hc6ktfpyrcjyf94ry40pfhp6lg2zv0ag7vfnyvl5t4rsj3zletwm0tdrtmqq8rqjq9,15562121300,13,213,2020-08-28 08:56:28+00,t,76454,stake1ux3j2hs5msa059px8750xyejx06963cfg30u4hdh4k34asq8ndhk5
IOG,4,977163d1f135fccb2b9c6f938a85f0da59c589d574531c08fe27047a2522c501,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,333690456373,14d105c7d088dc9d45289487d1e2a163a7987dea30b44a3e1b16622b118fb4ea,addr1q8d5y8t073a8pach8j72z2swdnvpugnvssygh5fa4hwl7dr6v8pqr77axyv5wp0nqh02wlsyx79fvf2qkyda3h83cg2s3as338,21747368000,13,213,2020-08-28 09:03:44+00,t,76460,stake1u9axrsspl0wnzx28qhesth480czr0z5ky4qtzx7cmncuy9gymynzw
IOG,4,977163d1f135fccb2b9c6f938a85f0da59c589d574531c08fe27047a2522c501,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,333690456373,14d105c7d088dc9d45289487d1e2a163a7987dea30b44a3e1b16622b118fb4ea,addr1qx29njux67muanzqeta2tj3yl46j8kvjhfe4zm29x8k4ppku09cd2dxt59gc2ll03zfxlef3yddfxtxtgncn4fsayaks4vsd6e,39934899000,3,213,2020-08-28 09:03:44+00,t,76443,stake1u8w8jux4xn96z5v90lhc3yn0u5cjxk5n9n95fuf65cwjwmgrgdlg4
IOG,4,42ef12c989a96a5d55125426229fa0118d648641ce9eb94e00bfdb3b532346b9,DdzFFzCqrhsfJsnfh4hUt7gjVZmnaGmkvcKk14t4Upj26SNkGYLUGJZe9pMFaDdzRnYkan4mQJ26HKt1tyM763SPQCpHqViJedUny5pK,107411000000,ee7a9a7856f812e5ecfce2afe2b767f753a9bb3adb0b39a7919379cc4538dcb8,addr1qyscrz202agx568zqfsknsq2hu0kxkr8ejf5utee7w4r25cgqjrljy6g2u2z3a829v3u72psw07f80zf2lp3mtfv5jdqej6fpt,46681469467,1,213,2020-08-28 09:40:29+00,t,46680,stake1uyyqfplezdy9w9pg7n4zkg709qc88lynh3y40sca45k2fxsqlrgua
IOG,4,4105352eb0c7c745d07a4373db647030141145464a5d74febb2e13da4fce88af,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,597698829013,c100f1d974510d7357c20a2068fb47d856e609e664455f6650cf9bcb8a62cfad,addr1q87w7yacuvyagaxaumwmdaw7j6zexsxplvwspzf2jz3ukmgsplg7l3afwqesh26nkwxeey7ll2ecvh2rvtwspjgsga6slymh2g,16238000000,2,213,2020-08-28 10:06:33+00,t,43853,stake1uygql500c75hqvct4dfm8rvuj00l4vuxt4pk9hgqeygywagqhnxv3
IOG,4,13e12ca10d54f16d3a45a9fd808577198c559ee91f6254d0997825567bf6a943,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,24998832123,4867036f68ddef9757262f32f634a7a1380e87a0216d29a181d0771dab9a38bd,addr1qyu2tg2xhkna6umpwke8wx9es33tnhz4jqtx3fr9dlq8ezwe5yt5r7lmnuu9ewaughy7t97jxrwqn95s9sll5039e30q4vyrrh,48640310000,17,213,2020-08-28 10:21:56+00,t,73890,stake1u8v6z96pl0ae7wzuhw7ytj09jlfrphqfj6gzc0l68cjuchsxkj854
IOG,4,de42edce9267b1493a7f091d49fb1a31376b7169dc0e589044897ac7edbd2350,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,3667808937,3ba04bc3775fbea1bd3b06fcfe70b621bbaa0b1704abd48dc9d93339e555d61c,addr1qxvuy2qgajqsf6m6pex854s3yerjmpumucgnrjnl6ngdhxrjy6ge4frjukzxz66dvwdwyr9qa9ej4gpe5esx7zenej9sdgvkaa,10309500000,8,213,2020-08-28 10:34:45+00,t,8882,stake1u9ezdyv653ewtprpddxk8xhzpjswjue25qu6vcr0pveuezcvzghn0
IOG,4,de42edce9267b1493a7f091d49fb1a31376b7169dc0e589044897ac7edbd2350,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,3667808937,3ba04bc3775fbea1bd3b06fcfe70b621bbaa0b1704abd48dc9d93339e555d61c,addr1qx80wpuk4adyy5c9k462njh8fz976q2gqesy80z2xhyhfqgplx0f7q4uevzknm6skv470jwa52ja5fqda6n3v2703t8sy6sg3c,133690000000,7,213,2020-08-28 10:34:45+00,t,76248,stake1uyqln85lq27vkptfaagtx2l8e8w69fw6ysx7afck908c4ncs0xtjt
IOG,4,7b768e3d603f703934b0f0350d8eabc5b3d1b59b9bbb6286c0ccff7ec2dc2c92,DdzFFzCqrhsfJsnfh4hUt7gjVZmnaGmkvcKk14t4Upj26SNkGYLUGJZe9pMFaDdzRnYkan4mQJ26HKt1tyM763SPQCpHqViJedUny5pK,19805000000,42a3ea242511d036cade85321f73418bedfc01594ba40315496c6f68abae51aa,addr1qxprc9cknm58wyp0864dufwksa8g954crmv7vzyzhq8dtf06e8ujt0zmym0mvrfkdrfh9thwuyk7aa9w5wtzc2vkp72s34zl4w,35555544000,0,213,2020-08-28 10:56:59+00,t,76540,stake1u8avn7f9h3djdhakp5mx35mj4mhwzt0w7jh2893v9xtql9gxl55yx
IOG,4,fb8b3f4231426d49df404cbd69818d7a6c16bfae12ae40767ecef09741361ed0,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,26636885286,07b06d23f66d2baa53a680ad307370486fa5b4793f52b28749d0a96e8768e372,addr1qx2qc7dncqk9s75ctqlu5wqduxscg55s32rkr7tuuz0yfz2du52k9u6ddm36f9ee5t9dz3dwtpzuzt362hy8udcunv3s4f2q2w,40083875000,4,213,2020-08-28 11:21:46+00,t,76556,stake1u9x729tz7dxkacayjuu69jk3gkh9s3wp9ca9tjr7xuwfkgcckagcs
IOG,4,fb8b3f4231426d49df404cbd69818d7a6c16bfae12ae40767ecef09741361ed0,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,26636885286,07b06d23f66d2baa53a680ad307370486fa5b4793f52b28749d0a96e8768e372,addr1qyrdk6etakwrtknf3wqp4jekh6q39r5vstqn76qkw54uaa5ntlhqjqlmnl2t9ynfg08wx6f6avj3k7pzadkwnswvje6ssts4nq,10005000000,0,213,2020-08-28 11:21:46+00,t,62867,stake1uxf4lmsfq0ael49jjf558nhrdyawkfgm0q3wkm8fc8xfvag8x9vye
IOG,4,cdf6d610f118e07ce2c574c0e7c5503293d61db0e0897fe900b2367b411194eb,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,23070292473,ef59f893214f1d3fcd89007684dfb013dca21d1c276746d41e220532f8654d7c,addr1qy887kjynxgndxawuztr9kw0lx6h892hh74yphpt37jrds7qn4fcrlyg8zm6klzxq03t8v6fgeu7apzev7mlhkwqrjeqjmstxg,55707736540,1,213,2020-08-28 12:07:29+00,t,76565,stake1u8qf65upljyr3dat03rq8c4nkdy5v70ws3vk0dlmm8qpevs4j08y5
IOG,4,40a34763b917ebb59dcae7d9e7a932c7f0f26512dc5f39ce6662f2fe10ce526d,DdzFFzCqrhsfJsnfh4hUt7gjVZmnaGmkvcKk14t4Upj26SNkGYLUGJZe9pMFaDdzRnYkan4mQJ26HKt1tyM763SPQCpHqViJedUny5pK,20400000000,6b825eebe73bd314daf5286a5d1f8be6779735f923901cd30d862e049f3d83d0,addr1q9wzssznc9mmkv46eq0ad78j5079lqpjgz2dkemcsdtkhh4n7gw9kvd4744gv8p4y77jrzwyjjl8hh9whahhlqkrt76qw6jdwc,51788422042,1,213,2020-08-28 12:19:27+00,t,76609,stake1uxely8zmxx6l265xrs6j00fp38zff0nmmjht7mmlstp4ldq47cwlr
IOG,4,2b47142c6dbbe8eb6c813039c944775b16396a053a0a9c601e768f65c59906b4,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,3784901722,8f139774492389e7d852bce32e0c2e817bee3b358a969b210d431ada71c36678,addr1q9ey3h8ckdjjv64tlx8kr8vcznya3smsewzaqtpqmzcucl0g5h2v87kcr9q2eqrr34n62fkuunxrz7uruhmerj0cgm8qu58p0s,20505544000,7,213,2020-08-28 12:26:18+00,t,76586,stake1u852t4xrltvpjs9vsp3c6ea9ymwwfnp30wp7tau3e8uydns6g4xym
IOG,4,e0ae96e0a18f4971b14933e529050cb5e78b0444650f0f7a4b3119725514e31c,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,27447832123,8f139774492389e7d852bce32e0c2e817bee3b358a969b210d431ada71c36678,addr1q9ey3h8ckdjjv64tlx8kr8vcznya3smsewzaqtpqmzcucl0g5h2v87kcr9q2eqrr34n62fkuunxrz7uruhmerj0cgm8qu58p0s,20505544000,7,213,2020-08-28 12:26:18+00,t,76586,stake1u852t4xrltvpjs9vsp3c6ea9ymwwfnp30wp7tau3e8uydns6g4xym
IOG,4,3e5b154c67298d1894492a37aeb8c6e5f5928c444ff4e2ff9b584c80baef844a,DdzFFzCqrht1kS1RAYhvt7SiRTT2CNy4oqJhZCobWZAX84ySNinnCa48EnUxn4HJtM4oQdBT8SGcHjyGTyVJsPWvXHyMt3rWXb3zAuqK,28884943423,9d6f77f01865928f05e53beb633eb21c8566d156105dfced4cf95e8a7d95eba0,addr1qyfnak6vdl8wwspqv5scfsnplh7q4yh5e9mh00yq3c7sg5mu8ug3a0rfv0phrstm4nnrt4pcleqlmuy5pvnqtwe8vqxs4ywh2h,17500000000,1,213,2020-08-28 12:27:09+00,t,76597,stake1u97r7yg7h35k8sm3c9a6ee346su0us0a7z2qkfs9hvnkqrgjwd0lx
IOG,4,c0b71219151a2e6a4bf31731269c2ee942587a4631d314a6267fe96ad303bfa2,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,134170331297,d12095e759462ad784c679c16ac559a06ece5ede920799eb3b622a1c352c36d8,addr1qxhg8glq8gdul480rpl9rv3hae72uasyswyq3sktmhrkf9pzemk3kekcjvr5mzt0m9dn4aesrvym08e2x9u72358g4aql542rs,21579107340,10,214,2020-08-29 20:09:08+00,t,41474,stake1uy3vamgmvmvfxp6d39hajke67ucpkzdhnu4rz709g6r527sp2lenk
IOG,4,bd884bb691ed7b740e596c274513ad8078111ba117cc86c1269bb9ca44abfd33,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,345186907012,d12095e759462ad784c679c16ac559a06ece5ede920799eb3b622a1c352c36d8,addr1qxhg8glq8gdul480rpl9rv3hae72uasyswyq3sktmhrkf9pzemk3kekcjvr5mzt0m9dn4aesrvym08e2x9u72358g4aql542rs,21579107340,10,214,2020-08-29 20:09:08+00,t,41474,stake1uy3vamgmvmvfxp6d39hajke67ucpkzdhnu4rz709g6r527sp2lenk
IOG,4,e5b210afb6fbcecc4b73b9e695614236e62c921ec6cedb7185887a8ed4c9d4aa,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,21019962370,d12095e759462ad784c679c16ac559a06ece5ede920799eb3b622a1c352c36d8,addr1qxhg8glq8gdul480rpl9rv3hae72uasyswyq3sktmhrkf9pzemk3kekcjvr5mzt0m9dn4aesrvym08e2x9u72358g4aql542rs,21579107340,10,214,2020-08-29 20:09:08+00,t,41474,stake1uy3vamgmvmvfxp6d39hajke67ucpkzdhnu4rz709g6r527sp2lenk
IOG,4,415439ba49234c01db557eb1b0a0e25dd057b17177d654c354c075b278072a29,DdzFFzCqrht1kS1RAYhvt7SiRTT2CNy4oqJhZCobWZAX84ySNinnCa48EnUxn4HJtM4oQdBT8SGcHjyGTyVJsPWvXHyMt3rWXb3zAuqK,45756687869,62d5e022066ac5c0d219a50d16a9a1c925a889ba07c0287fdf9f071fffeeaaef,addr1q9s8ylhpq5ml9j0a86ectczjdjenfp925yhlkzagxe6jg2u65gadevrsm8vu269vx6gp0pkw2zlfrrv0j30dkwdzaevs9nnu2d,72999000000,2,214,2020-08-29 21:39:03+00,t,78218,stake1uxd2ywkukpcdnkw9dzkrdyqhsm89p0533k8eghkm8x3wukgm4v4ww
IOG,4,45c9cf9c9e434cc9e6ee323b19bc94dcc492d4e60ee9484243e4a18a932c72d8,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,35285318183,1f374890ca856bd1e2a5dcd0b7120f14480735a39000d07be32969746ed0d535,addr1qx0053u20k4mx4xz8vm5mtdm67mcqca6p5v5r3mvtysrzkc3qem9jjp4kj3jg3zfet67cngpvnea6hz5jaey2ypjk2nsl2pvpq,900000000000,1,214,2020-08-29 22:03:37+00,t,63932,stake1uygsvajefq6mfgeyg3yu4a0vf5qkfu7at32fwuj9zqet9fcyxeznt
IOG,4,e9ea12fc627189a34c18d8c0439758f5705e0d58dc87eb054e2a08ff90d7a12c,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,5212832123,1f374890ca856bd1e2a5dcd0b7120f14480735a39000d07be32969746ed0d535,addr1qx0053u20k4mx4xz8vm5mtdm67mcqca6p5v5r3mvtysrzkc3qem9jjp4kj3jg3zfet67cngpvnea6hz5jaey2ypjk2nsl2pvpq,900000000000,1,214,2020-08-29 22:03:37+00,t,63932,stake1uygsvajefq6mfgeyg3yu4a0vf5qkfu7at32fwuj9zqet9fcyxeznt
IOG,4,f41fe3da0a8f4a2d000b992b22a9c9546d89e86e7d97cd82118f9819e7bb9185,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,762040686898,1f374890ca856bd1e2a5dcd0b7120f14480735a39000d07be32969746ed0d535,addr1qx0053u20k4mx4xz8vm5mtdm67mcqca6p5v5r3mvtysrzkc3qem9jjp4kj3jg3zfet67cngpvnea6hz5jaey2ypjk2nsl2pvpq,900000000000,1,214,2020-08-29 22:03:37+00,t,63932,stake1uygsvajefq6mfgeyg3yu4a0vf5qkfu7at32fwuj9zqet9fcyxeznt
IOG,4,cb8329d559e0a9f5aa7f27ffa69f152fa48398a82fda63f78b053d6ce27eec3e,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,786239295691,75d40880b299da1dd18a09757232fe045082eec75fb91c13c36277b5fd33851b,addr1q8hlvh028eqz8em85g6ah0agclq8w0j3z5zgekqsc6tna9rl8pd56t3knnf4js946aw2admzxln8n7kwz5xjqq6na8xqwfl4j0,99286000000,8,214,2020-08-29 22:10:12+00,t,62499,stake1u9lnsk6d9cmfe56egz6awh9wka3r0enelt8p2rfqqdf7nnq9xurcf
IOG,4,9bcf9a479a5ee304ca182606a03ba48854fbfabaa42028a091715bed308c8f37,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,220995965291,75d40880b299da1dd18a09757232fe045082eec75fb91c13c36277b5fd33851b,addr1q8hlvh028eqz8em85g6ah0agclq8w0j3z5zgekqsc6tna9rl8pd56t3knnf4js946aw2admzxln8n7kwz5xjqq6na8xqwfl4j0,99286000000,8,214,2020-08-29 22:10:12+00,t,62499,stake1u9lnsk6d9cmfe56egz6awh9wka3r0enelt8p2rfqqdf7nnq9xurcf
IOG,4,5eb2cc2218f8fa7997ffed8d1e48587a9cade4cc0e89d98b2c3a9d83214f6715,DdzFFzCqrht1kS1RAYhvt7SiRTT2CNy4oqJhZCobWZAX84ySNinnCa48EnUxn4HJtM4oQdBT8SGcHjyGTyVJsPWvXHyMt3rWXb3zAuqK,75240763043,2cf55cf9206698f8a873557a7692a342070eed101c844232b36b621db8496a64,addr1q8sxuffmhf2e6n8epnapfjlduk8r4gq4gj7vvq6ta4nnnzw3qkuks7hq4syu8ns35wczuuf628qufrpt0656hh496p2qm9cpmd,20000000000,3,214,2020-08-29 22:11:57+00,t,30348,stake1u8gstwtg0ts2czwrecg68vpwwya9rswy3s4ha2dtm6jaq4qel4as4
IOG,4,f11b5eb50e8d3da047840e29a3b128170cd252551b616778c07329db5230969d,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,6396823015,3e7dac526ca075267be452e9b3106bbcd18489242e3a2cda6776cd20828d8800,addr1q9pwpu5ywzcqmeqg9chvvhqfwus340x6pv5wwtd9x9vexyqxyxtzskyza2znm2269z5ptfv59eqcqteux6mjzm4z9fush3xsu9,10493064000,0,214,2020-08-29 22:17:13+00,t,43189,stake1uyrzr93gtzpw4pfa49dz32q45k2zusvq9u7rddepd63z57gv4wek8
IOG,4,f11b5eb50e8d3da047840e29a3b128170cd252551b616778c07329db5230969d,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,6396823015,3e7dac526ca075267be452e9b3106bbcd18489242e3a2cda6776cd20828d8800,addr1qy5vhquruw3n0phazvn7h0z7z3egpz5l462ujedp0c5cnpwe68sm8l37p6vl2npanrelqa2kck6gk5hvalzjlkszhppsa0m3vg,50000000000,8,214,2020-08-29 22:17:13+00,t,77787,stake1u8varcdnlclqax04fs7e3ulsw4tvtdyt2tkwl3f0mgptssc7wtptr
IOG,4,c8a2943ee29382b2fbf7391db08c2dc4e6f61b9006aa8ebea009740d04568fbb,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,19998832123,8a690e6d668d66ac7d934fdaee64b7c50ca34699b49c0e9040ffc9f7014607df,addr1qyt35g3ta0vna36hjewzt3xk8w48re6ruwycexjdn2jcpgw4fkxadp42r8937ccfg7zguh7aswhehxw59dha3kfe3xvsvgqy2n,66485000000,15,214,2020-08-30 00:16:05+00,t,63259,stake1u825mrwks64pnjclvvy50pywtlwc8tumn82zkm7cmyucnxg62tch5
IOG,4,38f85d3d6f6d866824492c9fa077c11512fdb97af2a4e29befc3aef9b06d28d7,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,25389383713,8a690e6d668d66ac7d934fdaee64b7c50ca34699b49c0e9040ffc9f7014607df,addr1qyt35g3ta0vna36hjewzt3xk8w48re6ruwycexjdn2jcpgw4fkxadp42r8937ccfg7zguh7aswhehxw59dha3kfe3xvsvgqy2n,66485000000,15,214,2020-08-30 00:16:05+00,t,63259,stake1u825mrwks64pnjclvvy50pywtlwc8tumn82zkm7cmyucnxg62tch5
IOG,4,ec6eec86868c145176939f16849b14fa381fc2456b8ea024fbac76fb5e578766,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,91347592224,fd09fbdcfc8fb75ff11b61e859b322ab640e148956928034725bf56013ab6574,addr1qytfg0un57eeswznmv9t7zhy8hq39e95s503jxe6mkaypwvr9q54ssez3cm3nk2s5u5qky69znez7hkp0ghztg853zms2dwyhy,10463557074,3,214,2020-08-30 00:36:15+00,t,78334,stake1uxpjs22cgv3gudcem9g2w2qtzdz3fu30tmqh5t395r6g3dca2m40k
IOG,4,ec6eec86868c145176939f16849b14fa381fc2456b8ea024fbac76fb5e578766,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,91347592224,fd09fbdcfc8fb75ff11b61e859b322ab640e148956928034725bf56013ab6574,addr1qxglftu76wexwujkemksh8qzjnu33ssmq6kwhxzv3pzg5h3rq6hcypn8mmzdfsn0f2nzyuu0r3qk4p6nyg84qm4avqhqu2gkf4,459752756500,5,214,2020-08-30 00:36:15+00,t,39698,stake1uy3sdtuzqenaa3x5cfh54f3zww83cst2safjyr6sd67kqtsyx4eus
IOG,4,8a690e6d668d66ac7d934fdaee64b7c50ca34699b49c0e9040ffc9f7014607df,DdzFFzCqrhsfJsnfh4hUt7gjVZmnaGmkvcKk14t4Upj26SNkGYLUGJZe9pMFaDdzRnYkan4mQJ26HKt1tyM763SPQCpHqViJedUny5pK,196575000000,575e25142013978545ba460428e22b4a576828448a05fc422ab2dba3a986ab54,addr1q8pd59jpnu49sd6zfqg2ly2dazfhkt8wjtaqzk6jmpafq55f23tgej4hz6v0tq9pg0qgzhvrdza8w20ya8n5wpd3ekxq2c5p37,150439400000,0,214,2020-08-30 01:50:48+00,t,78378,stake1uxy4g45ve2m3dx84szs58syptkpk3wnh98jwne68qkcumrq86g7sy
IOG,4,b4c1964b5daeab4ac5f8566ee644173b38c28cbdc2de3550eaab9c30ae33229b,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,20119969335,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1q8jvppus849q0h943qh3wvy0rul33yn258huegp2hre0zmkjvz3mg0kpw54925lsj58yqhcarccx46zhmm0dlh8jd4nqmeakgd,50011264800,9,214,2020-08-30 02:03:32+00,t,76347,stake1u8fxpga58mqh22j420cf2rjqtuw3uvr2aptaahklmnex6esum3nt3
IOG,4,a48379e5938a177204d444b07a7c650ad50a344f367daa6d9f3d6de6e5dada74,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,41887081800,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1q8jvppus849q0h943qh3wvy0rul33yn258huegp2hre0zmkjvz3mg0kpw54925lsj58yqhcarccx46zhmm0dlh8jd4nqmeakgd,50011264800,9,214,2020-08-30 02:03:32+00,t,76347,stake1u8fxpga58mqh22j420cf2rjqtuw3uvr2aptaahklmnex6esum3nt3
IOG,4,5e6716b3f985f70f458626a807ab6aec3d4cd8b219def15b3238b7ee5eb02118,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,32011348583,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1q8jvppus849q0h943qh3wvy0rul33yn258huegp2hre0zmkjvz3mg0kpw54925lsj58yqhcarccx46zhmm0dlh8jd4nqmeakgd,50011264800,9,214,2020-08-30 02:03:32+00,t,76347,stake1u8fxpga58mqh22j420cf2rjqtuw3uvr2aptaahklmnex6esum3nt3
IOG,4,374ef41d81ec24a0b7918db4f8b0d20e6dfe1c109fd9fdfb7b64adb0697ede3f,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,730840855239,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1q8jvppus849q0h943qh3wvy0rul33yn258huegp2hre0zmkjvz3mg0kpw54925lsj58yqhcarccx46zhmm0dlh8jd4nqmeakgd,50011264800,9,214,2020-08-30 02:03:32+00,t,76347,stake1u8fxpga58mqh22j420cf2rjqtuw3uvr2aptaahklmnex6esum3nt3
IOG,4,b97d9b4b895da82822614b94af981dc6db172036cfce3d61e9944e18a82d8606,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,81516615507,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1q8jvppus849q0h943qh3wvy0rul33yn258huegp2hre0zmkjvz3mg0kpw54925lsj58yqhcarccx46zhmm0dlh8jd4nqmeakgd,50011264800,9,214,2020-08-30 02:03:32+00,t,76347,stake1u8fxpga58mqh22j420cf2rjqtuw3uvr2aptaahklmnex6esum3nt3
IOG,4,b4c1964b5daeab4ac5f8566ee644173b38c28cbdc2de3550eaab9c30ae33229b,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,20119969335,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1qyqc8hal7ryfmcq4plagewq565aydf6putgx57qlvdes3qrump6y59hcsfveh06c703yatwvfk3h35xnvm26eqjm8westxut4x,46379972600,8,214,2020-08-30 02:03:32+00,t,73392,stake1u97dsaz2zmugykvmhav08cjw4hxymgmc6rfkd4dvsfdnhvcmrjucy
IOG,4,a48379e5938a177204d444b07a7c650ad50a344f367daa6d9f3d6de6e5dada74,Ae2tdPwUPEZ6xYrxCgRDM2NQFM5oajHEoJN3i9ZVV2AbsbvxoJBjVu3yP7W,41887081800,9bdbd1da52e9bdbd7ff7df38a6a72555fc6da6ebaa954bcb5780335f07b223cf,addr1qyqc8hal7ryfmcq4plagewq565aydf6putgx57qlvdes3qrump6y59hcsfveh06c703yatwvfk3h35xnvm26eqjm8westxut4x,46379972600,8,214,2020-08-30 02:03:32+00,t,73392,stake1u97dsaz2zmugykvmhav08cjw4hxymgmc6rfkd4dvsfdnhvcmrjucy
